mean,std,median,min,max,range,cv,iqr,skewness,kurtosis,trend,first_last_diff,first_last_ratio,volatility,mean_abs_change,max_abs_change,p25,p75,p90,p10,day,date
28.936958293120068,3.5540645701544147,27.236499786376953,25.69849967956543,38.6619987487793,12.963499069213867,0.12282094524770472,3.5705008506774867,1.344906460367794,0.699167761374702,-0.11290417797721987,-12.743999481201172,0.6703740134075828,0.26152018927991677,0.14803161621093766,1.3184967041015554,26.577374458312992,30.14787530899048,36.13549995422363,25.917999267578125,1,2016-07-01 00:00:00
26.858713348706562,1.2444473202500113,26.357500076293945,25.478500366210927,29.653499603271484,4.1749992370605575,0.046333095114920696,1.8128762245178187,0.81399225056156,-0.6754402579475989,0.035982241840124246,1.3185005187988281,1.0508720023172542,0.15880354412434877,0.0925210250051401,0.43950080871582387,25.917999267578125,27.730875492095944,28.77449989318848,25.69824981689454,2,2016-07-02 00:00:00
29.916562736034393,1.8654310776233767,29.43350028991699,27.236499786376953,32.94900131225586,5.712501525878906,0.06235445876863627,3.2960014343261683,0.2900111834689222,-1.3903256904911219,0.046211641260417116,1.3184986114501953,1.0476413640228388,0.22042535419864437,0.12951055827893718,0.6590003967285121,28.11549949645996,31.41150093078613,32.72949981689453,27.675500869750977,3,2016-07-03 00:00:00
31.67668737967809,3.2483492173221697,31.631000518798828,27.67600059509277,38.44250106811523,10.766500473022457,0.10254699862985422,5.053126335144036,0.4747725978756009,-0.9994113117791295,0.06979497746805484,2.4175014495849574,1.0833793713472468,0.3446584525515912,0.21509995711477184,1.0990028381347585,28.55500030517578,33.60812664031982,37.01424980163574,28.005499839782715,4,2016-07-04 00:00:00
31.923869768778484,1.5799865175160162,31.850500106811523,28.77449989318848,34.487499237060554,5.712999343872074,0.04949232436292048,2.4174995422363246,-0.3273095069994958,-0.8732129564420785,0.040335680386713355,1.7574977874755895,1.0559507739330305,0.25237242917813696,0.16654215360942642,0.6590003967285227,30.97150039672852,33.388999938964844,33.60850143432617,29.54349994659424,5,2016-07-05 00:00:00
33.402374903361,0.9613118651200776,33.16899871826172,32.290000915527344,36.24549865722656,3.9554977416992188,0.028779745988161725,1.0984992980957031,1.2538190045125066,0.8070088737799841,0.009508897115921075,0.4395027160644531,1.0132504064954628,0.22541646055953557,0.12954209980211745,0.8790016174316335,32.72949981689453,33.827999114990234,34.926498413085945,32.50949859619141,6,2016-07-06 00:00:00
38.83608881632487,5.482999974504173,38.77174949645996,32.949501037597656,50.0875015258789,17.138000488281243,0.14118311451073254,8.843873023986816,0.5705647715830042,-0.8866412136232409,0.13323145611287432,4.833999633789055,1.1438326443455116,0.46577187069200277,0.30991580360814136,1.5384979248046875,33.60850143432617,42.45237445831299,47.67074966430664,32.949501037597656,7,2016-07-07 00:00:00
41.280572970708214,3.9485074142018637,40.63974952697754,36.24549865722656,48.54999923706055,12.304500579833984,0.0956504992555127,7.141376495361328,0.29902628680579846,-1.3120219130521684,0.08543109138310755,1.3180007934570312,1.0344818776179074,0.33407996621969255,0.24516842490748356,1.0984992980957031,37.5634994506836,44.70487594604493,47.01150131225586,36.574750900268555,8,2016-07-08 00:00:00
40.028531312942505,2.3592913203356725,39.98049926757813,36.46500015258789,44.15549850463867,7.690498352050781,0.05894024194619497,4.614002227783203,0.06989028056694223,-1.253931184934878,0.05138889360350229,0.21950149536132812,1.0055822260510026,0.27332125474266433,0.17809998361687912,1.5380020141601562,38.00299835205078,42.617000579833984,43.05649948120117,36.79450035095215,9,2016-07-09 00:00:00
39.11301573117574,1.7676306497856453,39.10150146484375,36.68450164794922,42.617000579833984,5.932498931884766,0.04519290105203325,2.9113740921020437,0.3053741386415753,-1.0273564183159136,0.03680875232797967,-0.43999862670897727,0.9888102275003773,0.21852017115159952,0.13415788349352362,0.6590003967285227,37.5634994506836,40.474873542785645,41.62849998474121,36.68450164794922,10,2016-07-10 00:00:00
