mean,std,median,min,max,range,cv,iqr,skewness,kurtosis,trend,first_last_diff,first_last_ratio,volatility,mean_abs_change,max_abs_change,p25,p75,p90,p10,day,date
21.07183337211609,3.464180964497596,19.873499870300293,17.305000305175778,30.5310001373291,13.225999832153324,0.16439865024187564,3.481999874114994,1.3739304422886083,1.2886930793583917,-0.3973373902362332,-10.76300048828125,0.6474730457610612,1.7647841028201714,1.4467388650645383,4.221000671386719,18.67700004577637,22.158999919891365,26.964100646972653,17.910300254821777,1,2016-07-01 00:00:00
22.03920833269755,2.6064695893587095,21.104000091552734,18.36100006103516,27.85700035095215,9.496000289916989,0.11826511869265874,1.7059998512268066,1.1839883121814179,0.32075041179172503,0.24527955345485522,6.190999984741211,1.293356707632847,2.1731841800699634,1.6209997923477828,5.347000122070302,20.52399969100952,22.229999542236328,26.872900199890136,19.802600288391112,2,2016-07-02 00:00:00
26.626375039418537,3.6708282116570645,26.62600040435791,18.57200050354004,32.28900146484375,13.717000961303711,0.1378643621680628,5.275750160217289,-0.5159593465804516,-0.3153533776780493,-0.08060998999554225,-10.762998580932617,0.6331004289470187,2.3678189116011614,1.9298698591149366,7.035001754760742,24.269750118255615,29.545500278472904,30.931799507141115,21.737199211120604,3,2016-07-03 00:00:00
27.162666479746502,3.2854681941886037,27.751500129699707,21.66699981689453,33.132999420166016,11.465999603271484,0.12095528974073187,4.449500083923343,-0.050608480591345234,-1.0467945740384987,0.25223652383555495,3.798999786376953,1.1753357556875381,2.801825927970125,2.122652136761209,6.541999816894531,25.04325008392334,29.492750167846683,31.494099617004395,22.67989959716797,4,2016-07-04 00:00:00
30.102583169937134,2.275618330000924,30.776999473571777,25.67700004577637,33.132999420166016,7.455999374389645,0.07559545030253549,2.6899995803833043,-0.8741589677814849,-0.4020497468819646,0.15096431815105915,4.5019989013671875,1.1734339652365544,1.7427602151266497,1.3333914383597996,5.416000366210934,28.877749919891357,31.56774950027466,32.549800872802734,25.979000091552734,5,2016-07-05 00:00:00
30.020666519800823,1.6220823667699094,30.24900054931641,24.34000015258789,32.99300003051758,8.652999877929688,0.05403219031462968,1.0725002288818324,-1.6536668079129044,5.426423381739738,-0.08093389676964839,-0.4220008850097621,0.9854044587745724,2.184007433113486,1.4741740019425102,6.330999374389648,29.598499298095707,30.67099952697754,31.564700126647956,28.61759948730469,6,2016-07-06 00:00:00
31.20479146639506,3.627053477557065,31.09350013732911,25.395000457763672,38.47999954223633,13.084999084472656,0.11623386368286091,5.59250020980835,0.3041250507856607,-0.9182270215969459,0.3684265244525406,3.024999618530284,1.1059136420734614,1.3464331159834206,1.1225649792215084,2.743999481201172,28.086249828338623,33.67875003814697,36.36919975280762,26.92190017700195,7,2016-07-07 00:00:00
31.2692498366038,1.8145135965826051,30.812000274658203,28.77199935913086,34.750999450683594,5.979000091552734,0.058028689721188464,2.954749584197998,0.5168193806595632,-0.8677647380493974,0.1703078054345164,-0.5620002746582031,0.9819251835714917,0.8045885703798947,0.6054783696713655,2.0400009155273438,29.77399969100952,32.72874927520752,34.11809883117676,29.16600036621094,8,2016-07-08 00:00:00
30.36650005976359,1.2752184939422275,30.31999969482422,28.27899932861328,32.852001190185554,4.573001861572273,0.04199425325383235,2.1104993820190394,0.0941068054792436,-0.9818072096890882,0.09975655265476314,-0.9849987030029261,0.9681776005180093,0.636886655315603,0.5383044533107594,1.1960010528564453,29.282000541687015,31.392499923706055,32.01469955444336,28.722999572753906,9,2016-07-09 00:00:00
29.331708590189617,0.902363916404492,29.44000053405762,27.506000518798828,31.16399955749512,3.6579990386962926,0.030764110233465897,0.7737507820129395,0.024452876901043717,0.08326043291756946,0.04040479079536738,-0.3509998321533203,0.9880916089020991,0.6836064721091585,0.5596087082572617,1.5479984283447301,28.947499752044678,29.721250534057617,30.523399925231935,28.11030044555664,10,2016-07-10 00:00:00
