eval_name,feature_set,fallback_policy,cell_count,mean_mse,mean_gain_vs_baseline,mean_gain_vs_static,positive_vs_baseline_rate,positive_vs_static_rate,mean_regret_vs_oracle,mean_oracle_capture_ratio,config_hit_rate,action_hit_rate,abstain_rate,mean_recommendation_count,placement_choice_rate,placement_precision_vs_static,top_chosen_configs
supplement_leave_new_cell,frequency,gelu,9,2.4747772492592595,-0.09925061393572343,0.010321445230728378,0.5555555555555556,0.2222222222222222,0.12490081591104733,-16.21976192712262,0.3333333333333333,1.0,0.0,1.4444444444444444,0.6666666666666666,0.3333333333333333,enc_gelu_dec_tanh;tanh_sin001_all;tanh_all
supplement_leave_new_cell,all_input,gelu,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,all_with_topology,gelu,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,data,gelu,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,statistical,gelu,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,topology,gelu,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.555555555555555,0.0,,tanh_sin001_all
supplement_leave_new_cell,frequency,train_static,9,2.4747772492592595,-0.09925061393572343,0.010321445230728378,0.5555555555555556,0.2222222222222222,0.12490081591104733,-16.21976192712262,0.3333333333333333,1.0,0.0,1.4444444444444444,0.6666666666666666,0.3333333333333333,enc_gelu_dec_tanh;tanh_sin001_all;tanh_all
supplement_leave_new_cell,all_input,train_static,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,all_with_topology,train_static,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,data,train_static,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,statistical,train_static,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,1.7777777777777777,0.0,,tanh_sin001_all
supplement_leave_new_cell,topology,train_static,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.555555555555555,0.0,,tanh_sin001_all
supplement_leave_new_dataset,all_input,gelu,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,all_with_topology,gelu,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,data,gelu,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,statistical,gelu,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,topology,gelu,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.444444444444445,0.0,,tanh_sin001_all
supplement_leave_new_dataset,frequency,gelu,9,2.5020770974074074,-0.11972844254480891,-0.008797426087590952,0.3333333333333333,0.0,0.14580409237378678,-17.936897908678972,0.1111111111111111,1.0,0.0,3.3333333333333335,0.6666666666666666,0.0,tanh_all;enc_gelu_dec_tanh;tanh_sin001_all
supplement_leave_new_dataset,all_input,train_static,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,all_with_topology,train_static,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,data,train_static,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,statistical,train_static,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_dataset,topology,train_static,9,2.4555921307407407,-0.11119379614786123,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.444444444444445,0.0,,tanh_sin001_all
supplement_leave_new_dataset,frequency,train_static,9,2.5020770974074074,-0.11972844254480891,-0.008797426087590952,0.3333333333333333,0.0,0.14580409237378678,-17.936897908678972,0.1111111111111111,1.0,0.0,3.3333333333333335,0.6666666666666666,0.0,tanh_all;enc_gelu_dec_tanh;tanh_sin001_all
supplement_leave_new_horizon,frequency,gelu,9,2.4314829455555556,-0.06156922012236857,0.03876845013052341,0.6666666666666666,0.3333333333333333,0.08666713833874101,-13.611142285164933,0.4444444444444444,1.0,0.0,1.5555555555555556,0.6666666666666666,0.5,enc_gelu_dec_tanh;tanh_sin001_all
supplement_leave_new_horizon,all_input,gelu,9,2.4294440185185184,-0.055512778106030475,0.035118174289934787,0.3333333333333333,0.2222222222222222,0.0815529866438333,-3.932660711828496,0.1111111111111111,0.7777777777777778,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;gelu_all;enc_gelu_dec_tanh
supplement_leave_new_horizon,all_with_topology,gelu,9,2.4294440185185184,-0.055512778106030475,0.035118174289934787,0.3333333333333333,0.2222222222222222,0.0815529866438333,-3.932660711828496,0.1111111111111111,0.7777777777777778,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;gelu_all;enc_gelu_dec_tanh
supplement_leave_new_horizon,data,gelu,9,2.4294440185185184,-0.055512778106030475,0.035118174289934787,0.3333333333333333,0.2222222222222222,0.0815529866438333,-3.932660711828496,0.1111111111111111,0.7777777777777778,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;gelu_all;enc_gelu_dec_tanh
supplement_leave_new_horizon,statistical,gelu,9,2.4294440185185184,-0.055512778106030475,0.035118174289934787,0.3333333333333333,0.2222222222222222,0.0815529866438333,-3.932660711828496,0.1111111111111111,0.7777777777777778,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;gelu_all;enc_gelu_dec_tanh
supplement_leave_new_horizon,topology,gelu,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_horizon,frequency,train_static,9,2.4314829455555556,-0.06156922012236857,0.03876845013052341,0.6666666666666666,0.3333333333333333,0.08666713833874101,-13.611142285164933,0.4444444444444444,1.0,0.0,1.5555555555555556,0.6666666666666666,0.5,enc_gelu_dec_tanh;tanh_sin001_all
supplement_leave_new_horizon,topology,train_static,9,2.455592130740741,-0.11119379614786122,0.0,0.4444444444444444,0.0,0.13696743067169903,-17.65869386367903,0.2222222222222222,1.0,0.0,4.666666666666667,0.0,,tanh_sin001_all
supplement_leave_new_horizon,all_input,train_static,9,2.462662980740741,-0.1304694501723275,-0.020262607163864788,0.3333333333333333,0.0,0.15723003783556383,-18.054432009425614,0.1111111111111111,1.0,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;enc_gelu_dec_tanh
supplement_leave_new_horizon,all_with_topology,train_static,9,2.462662980740741,-0.1304694501723275,-0.020262607163864788,0.3333333333333333,0.0,0.15723003783556383,-18.054432009425614,0.1111111111111111,1.0,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;enc_gelu_dec_tanh
supplement_leave_new_horizon,data,train_static,9,2.462662980740741,-0.1304694501723275,-0.020262607163864788,0.3333333333333333,0.0,0.15723003783556383,-18.054432009425614,0.1111111111111111,1.0,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;enc_gelu_dec_tanh
supplement_leave_new_horizon,statistical,train_static,9,2.462662980740741,-0.1304694501723275,-0.020262607163864788,0.3333333333333333,0.0,0.15723003783556383,-18.054432009425614,0.1111111111111111,1.0,0.2222222222222222,1.4444444444444444,0.1111111111111111,0.0,tanh_sin001_all;enc_gelu_dec_tanh
