dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy,spectral_entropy,dominant_frequency_energy_ratio,top3_frequency_energy_ratio,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,spectral_centroid,spectral_bandwidth,spectral_flatness,daily_cycle_energy_ratio
Solar4,0,0,95,2019-01-01T00:00:00,2019-01-01T23:45:00,96,30,0.05,0.05,sum,1.6598786275663764,0.02516042071057472,1.0667082586455963,13.706822916666667,22.75166242781081,1.6598786275663764,-0.01426987927292465,70.871,1.9588842105263158,20.270000000000003,1.428171403926119,0.4413282551529796,3.980073696752228,0.0,1.0400230427951358,6.240529282218153,6.044900281153604,0.0,0.0,0.55,0.28205128205128205,0.021052631578947368,0.23650971553984748,0.021052631578947368,0.031578947368421054,919680000.0,70.871,70.871,0.8832707919859558,0.28058617034797223,0.5827141800190644,0.9652955419883081,0.9918376231817327,0.004159677510505751,0.004002699307761367,0.018512981572322496,0.026736897489896695,0.01310418035375369,0.5827141800190644
Solar4,1,96,191,2019-01-02T00:00:00,2019-01-02T23:45:00,96,30,0.05,0.05,sum,0.6516988904957839,0.0,0.41418062068716044,5.620645833333334,8.932721293530841,1.5892695506026182,0.026053269126424326,29.991,0.8447578947368422,7.622,1.4098741667923471,0.5931863567221476,1.6625192551318648,-0.5822893273781872,1.9017808386956958,2.187555389774927,3.0385811861788397,0.0,0.0,0.6,0.1794871794871795,0.021052631578947368,0.11660883655782782,0.021052631578947368,0.0,396439999.9999997,29.991,29.991,0.8774731825892309,0.25578609541486963,0.6195510830194287,0.9779698091316107,0.9893201847257576,0.004816996279754584,0.005862818994487796,0.01807758455638684,0.028670582504916158,0.01681318073679509,0.6195510830194287
Solar4,2,192,287,2019-01-03T00:00:00,2019-01-03T23:45:00,96,30,0.05,0.05,sum,1.4529298805617195,0.02051029897083216,0.9048568012934551,7.819343750000001,14.04072844577823,1.7956402578952775,0.026941026858383097,68.617,1.772757894736842,30.822000000000003,2.0226627622465374,3.8805909425161174,4.538318782150617,0.49188567805702443,2.8255807229757752,5.498404272646251,8.7162396101287,0.0,0.0,0.5641025641025641,0.18421052631578946,0.021052631578947368,0.28543179151346804,0.021052631578947368,0.07368421052631578,1089210000.0,68.617,68.617,0.8722108612742896,0.42464171213827717,0.5035255606544137,0.8444112023044009,0.927853527626746,0.06194372795977765,0.010202744413476265,0.03113308171988697,0.048053584081071916,0.06287419190908586,0.5035255606544137
Solar4,3,288,383,2019-01-04T00:00:00,2019-01-04T23:45:00,96,30,0.05,0.05,sum,0.7798037388021337,0.0,0.44637348734115984,3.8495416666666666,7.056395302484872,1.833048163955724,0.009435770482908298,30.59,0.6671789473684211,7.980999999999998,1.9761795398032689,3.0860981585800014,1.5042469911973617,-0.5824119174818322,1.3281661850961108,2.248225155539364,2.5881151329058896,0.0,0.0,0.5405405405405406,0.1388888888888889,0.021052631578947368,0.2793730537790695,0.021052631578947368,0.0,327079999.9999999,30.59,30.59,0.8530698580638454,0.3531843612709281,0.4993033598154279,0.9117692684701337,0.9869764884556044,0.007722987558497345,0.005300523985898307,0.022319555504722297,0.031422543660195486,0.027620540086098832,0.4993033598154279
Solar4,4,384,479,2019-01-05T00:00:00,2019-01-05T23:45:00,96,30,0.05,0.05,sum,0.5690471033272682,0.0,0.315015744256234,3.03990625,4.409596393752412,1.4505698586088676,0.0017207202930005357,14.233,0.5456842105263158,6.902,1.10507506671388,-0.2985851308063894,1.1711372430698561,-0.6348178831002435,0.4368727613983192,2.2307799216470303,1.4095942678657574,0.0,0.0,0.575,0.5384615384615384,0.042105263157894736,-0.37852521510005593,0.4206304782579507,0.0,230769999.99999982,14.233,14.233,0.8808623162455294,0.25739272769881416,0.6853753354531702,0.9496343943783787,0.9778789948405906,0.007501229102158823,0.01461977605725056,0.021809905324401847,0.05123489452386935,0.026412147901504843,0.6853753354531702
Solar4,5,480,575,2019-01-06T00:00:00,2019-01-06T23:45:00,96,30,0.05,0.05,sum,2.9363713924994648,0.21955982926888867,1.6230194362338464,13.356822916666665,19.988620308396097,1.4965100921184755,0.029036889582202925,62.676,2.2869894736842107,16.254000000000005,1.1656925832358722,-0.21663090413139452,4.403272252122936,0.5107026294055865,1.5030803319463233,7.1219791139822926,6.277263924748775,0.0,0.0,0.5121951219512195,0.325,0.021052631578947368,0.02796672395817821,0.021052631578947368,0.11578947368421053,1005760000.0,62.676,62.676,0.894559632780456,0.2524754517614591,0.6676397650769547,0.9620820009710256,0.9812651927489315,0.011797983746693353,0.0069368235043749055,0.019232110255348885,0.03545515390399793,0.023574420889076013,0.6676397650769547
Solar4,6,576,671,2019-01-07T00:00:00,2019-01-07T23:45:00,96,30,0.05,0.05,sum,0.5965665072471055,0.0,0.3264293134654364,3.0750729166666666,4.712187704605277,1.5323824237603427,0.015563937873033108,16.586,0.3955368421052632,2.703999999999999,1.2493625302070706,0.1774218019319762,0.7211828149863104,-0.7750753479525462,1.5829134058697294,1.2231768746451457,1.0601658360841477,0.0,0.0,0.5263157894736842,0.24324324324324326,0.021052631578947368,0.4587435662239797,0.021052631578947368,0.0,161129999.9999999,16.586,16.586,0.8644689999796028,0.24611400531666675,0.6500852756565149,0.972161080424521,0.9939963395641955,0.003722547680028908,0.002281112755775569,0.01679656636899708,0.0206074029959388,0.008663895170915207,0.6500852756565149
Solar4,7,672,767,2019-01-08T00:00:00,2019-01-08T23:45:00,96,30,0.05,0.05,sum,1.9984895465141923,0.06543661347906561,1.18030455130501,7.997156250000001,14.408583262480594,1.8017133583532845,-0.00702051682040156,68.683,2.4271578947368426,27.468,2.0954663231267596,4.209397423049713,5.9924762810500445,1.010563786274073,0.649075771175878,9.841167494106521,9.167755393354524,0.0,0.0,0.5526315789473685,0.35135135135135137,0.021052631578947368,0.11783870718377083,0.021052631578947368,0.09473684210526316,1073689999.9999996,68.683,68.683,0.8629526283517037,0.43803359346714843,0.5008574779868927,0.8465748051832181,0.8843662416313725,0.09844545330921915,0.017188305059408333,0.03803698671054463,0.06413140784905315,0.1076610130735638,0.5008574779868927
Solar4,8,768,863,2019-01-09T00:00:00,2019-01-09T23:45:00,96,30,0.05,0.05,sum,0.508066692000565,0.0,0.2833651495932255,2.2530625,3.713034744912452,1.6479945533834532,0.0029664812805208877,14.524,0.6110105263157894,7.8469999999999995,1.5050415142497477,1.1688105917057756,1.4440047966096161,-0.586908261331672,0.7941844456156768,2.005024676252378,2.665363870562517,0.0,0.0,0.5675675675675675,0.5833333333333334,0.021052631578947368,0.0917832658004698,0.021052631578947368,0.0,307589999.99999994,14.524,14.524,0.8509895453271855,0.4252567667600565,0.5543215849926373,0.8204080659540189,0.9166665288093447,0.058443333193196285,0.02489013799745905,0.035808400877318375,0.06005471555693892,0.0868583574085522,0.5543215849926373
Solar4,9,864,959,2019-01-10T00:00:00,2019-01-10T23:45:00,96,30,0.05,0.05,sum,1.1811679813696272,0.003785354989786202,0.655991170427649,4.408416666666667,7.968733393011018,1.8076180128772246,0.01004441128594681,38.833,1.2758526315789473,16.679,1.9594834527673826,3.294107219783501,3.188076684675013,-0.04264597073659422,0.8626591580598019,5.51564135990649,4.461276440234395,0.0,0.0,0.5384615384615384,0.39473684210526316,0.021052631578947368,-0.3073123304611574,0.3283649620401048,0.05263157894736842,780140000.0,38.833,38.833,0.8741836657567172,0.40891514864859646,0.5022674470789092,0.8781441303035568,0.9372548199253136,0.02807456158979279,0.0346706184848937,0.035860477904698325,0.07432017152165035,0.10635704929029928,0.5022674470789092
Solar4,10,960,1055,2019-01-11T00:00:00,2019-01-11T23:45:00,96,30,0.05,0.05,sum,0.738113647583506,0.0,0.39303990957699086,3.0125625,4.807097382630578,1.5956838627161225,0.011247151383613674,18.094,0.6909894736842105,8.643,1.4918156327099379,1.0684924729177183,1.5589772693390336,-0.5296565647986652,0.9415260086766344,2.737727570449624,2.245870209963167,0.0,0.0,0.5789473684210527,0.5135135135135135,0.042105263157894736,-0.11141481505729156,0.1535200782151863,0.010526315789473684,260749999.9999999,18.094,18.094,0.8604158827605155,0.32570424732823766,0.6036836482403117,0.9244295860797952,0.9529467133085826,0.02968059502325502,0.017372691668162285,0.02693270470791722,0.053899566629245804,0.0472417871383029,0.6036836482403117
