dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy,spectral_entropy,dominant_frequency_energy_ratio,top3_frequency_energy_ratio,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,spectral_centroid,spectral_bandwidth,spectral_flatness,daily_cycle_energy_ratio
Solar3,0,0,95,2019-01-01T00:00:00,2019-01-01T23:45:00,96,30,0.05,0.05,sum,1.6889030571331776,0.04208061780795854,1.0771304937650283,3.917194786458333,6.615762267124654,1.6889030571331776,0.01217025134631037,21.285159,0.5632694421052632,8.914542,1.5377946577036574,0.9431526218283985,1.3894114767633396,0.0,0.5885737712754832,2.816840496030562,1.566506190555452,0.0,0.0,0.5897435897435898,0.2894736842105263,0.021052631578947368,0.18198105526537345,0.021052631578947368,0.042105263157894736,281957865.00000006,21.285159,21.285159,0.8692384444251025,0.3184076354375973,0.5618455274326263,0.9331926272681422,0.9868368694993918,0.007645928455760215,0.005517202044848033,0.02085222277724712,0.032046971550719124,0.02511919394431606,0.5618455274326263
Solar3,1,96,191,2019-01-02T00:00:00,2019-01-02T23:45:00,96,30,0.05,0.05,sum,1.925187856766157,0.05789845175456948,1.2067924602072213,4.72327078125,7.5413358547291605,1.5966342367453736,0.006372352292457935,21.268107,0.4477496210526316,4.64667,1.2215652091810945,-0.24021424862312557,0.9303420305255907,-0.33040567939103477,0.9936618235059491,1.4316370134762513,1.4012623074576367,0.0,0.0,0.5121951219512195,0.025,0.021052631578947368,0.726854230321293,0.021052631578947368,0.021052631578947368,169091894.9999999,21.268107,21.268107,0.894559632780456,0.23785467905289895,0.6224230497587915,0.9874689788725565,0.997955870001373,0.0014353494976949795,0.0006087805009319487,0.015852378061571956,0.012956364479192042,0.0030081125853812095,0.6224230497587915
Solar3,2,192,287,2019-01-03T00:00:00,2019-01-03T23:45:00,96,30,0.05,0.05,sum,1.7407792634920949,0.03433539625771445,1.1462602513832998,4.6991581875,7.520571660999851,1.6004082741885284,0.008248835607704804,22.9711755,0.6515658947368421,6.0086984999999995,1.2624904419819598,-0.036331571444554456,1.3773018661678595,0.1679261715868396,0.725196727323323,2.4452637248732856,1.8481823182124164,0.0,0.0,0.575,0.23076923076923078,0.021052631578947368,0.26445285660211887,0.021052631578947368,0.07368421052631578,366340904.99999964,22.9711755,22.9711755,0.8808623162455294,0.26476615081935356,0.6164399373170827,0.9703379210406637,0.987612758009785,0.008524062727900216,0.00386317926231478,0.018299974673068656,0.027441874822353052,0.018509929915802147,0.6164399373170827
Solar3,3,288,383,2019-01-04T00:00:00,2019-01-04T23:45:00,96,30,0.05,0.05,sum,1.234809836240553,0.0,0.8081274509108863,3.3283150468750002,5.4906328872412296,1.6496734213606745,-0.001429373199267511,17.7319485,0.5573311578947368,4.940817000000001,1.4741376811140057,0.6906307138351391,1.1320337649107748,-0.0917298211388358,0.7751703429438357,1.5828106242531035,1.9796935870430434,0.0,0.0,0.5641025641025641,0.34210526315789475,0.021052631578947368,-0.10616940103083101,0.12722203260977838,0.021052631578947368,248626280.0,17.7319485,17.7319485,0.8722108612742896,0.283087686791442,0.5859533096932138,0.9630472315216129,0.9875506167868411,0.005365961401183626,0.007083421811975199,0.01980341661633241,0.03618378071690496,0.018920301248070436,0.5859533096932138
Solar3,4,384,479,2019-01-05T00:00:00,2019-01-05T23:45:00,96,30,0.05,0.05,sum,0.3040136795209789,0.0,0.195429054673571,0.794339,1.2668203543530996,1.5948107022379518,-0.00019600432040151882,4.0221405,0.12102432631578947,1.1147745000000002,1.2495313876368905,-0.07644210743351687,0.259744713176135,-0.7866292254828028,1.20792944291722,0.3709825321549413,0.459133379196476,0.0,0.0,0.5135135135135135,0.3055555555555556,0.021052631578947368,0.368794914434856,0.021052631578947368,0.0,63774479.999999985,4.0221405,4.0221405,0.8541069566008253,0.28304014058161814,0.6166292587058533,0.9538358704579445,0.9780641953069904,0.018290268970510587,0.003645535722498994,0.019760679179187435,0.0298277692853157,0.022001298649915253,0.6166292587058533
Solar3,5,480,575,2019-01-06T00:00:00,2019-01-06T23:45:00,96,30,0.05,0.05,sum,0.21932549031924226,0.0,0.1330112032793663,0.40933681250000004,0.7659845303998043,1.871281761854699,2.067312126966593e-05,3.1226475,0.10881868421052632,1.432368,2.0399324654551196,3.356216469631785,0.27588837738825883,-0.747970387624978,0.930464339010798,0.467662780871868,0.41909566876103893,0.0,0.0,0.5405405405405406,0.3055555555555556,0.021052631578947368,0.04912010193849011,0.021052631578947368,0.0,57188144.99999998,3.1226475,3.1226475,0.8530698580638453,0.3966891824435454,0.48099992481110515,0.8851974968584568,0.9324185668772885,0.05276143095803446,0.014820002164677167,0.03218974389305403,0.05765096756185551,0.06518740755524918,0.48099992481110515
Solar3,6,576,671,2019-01-07T00:00:00,2019-01-07T23:45:00,96,30,0.05,0.05,sum,0.11659240638597954,0.0,0.06503711988623737,0.176181796875,0.34728242681877586,1.9711594118521603,-0.0005135752679055895,1.423842,0.048912315789473686,0.528612,2.189710978564461,3.914812554846395,0.11483519044354507,-0.8857803353072891,0.5644228524103143,0.2226858470058039,0.17017073606381328,0.0,0.0,0.6176470588235294,0.45454545454545453,0.042105263157894736,-0.037368264537139824,0.07947352769503456,0.0,22146284.99999997,1.423842,1.423842,0.8103590226426459,0.42024356890150977,0.4425847635924466,0.8601314424286651,0.9575999953907205,0.025868130317328097,0.016531874291951434,0.030725497790584165,0.05381773604525509,0.07448172561439775,0.4425847635924466
Solar3,7,672,767,2019-01-08T00:00:00,2019-01-08T23:45:00,96,30,0.05,0.05,sum,3.7762146379079105,0.38758587343246187,1.9394416317908605,5.707779546875,9.736050465037977,1.7057509611265451,0.022575670065789474,27.2832,0.5816526947368421,8.668810500000001,1.3478628138779527,0.022117680165253173,1.5038868173172264,0.6141384953064,0.9457427479304471,2.3708543328932294,2.321979336885928,0.0,0.0,0.5128205128205128,0.07894736842105263,0.021052631578947368,0.6509709690846028,0.021052631578947368,0.05263157894736842,229477289.99999967,27.2832,27.2832,0.8751674595859606,0.28523633995225695,0.5654946074272198,0.9646993457237761,0.9925447758512304,0.006367624654050114,0.001087599494719726,0.01810910146809089,0.018348864856660766,0.008611556120273096,0.5654946074272198
Solar3,8,768,863,2019-01-09T00:00:00,2019-01-09T23:45:00,96,30,0.05,0.05,sum,2.9190763108198694,0.18347032251604795,1.5046931202531861,5.459903859375,8.668042407922368,1.5875815060668104,0.004336772683803558,24.2586015,0.5637929684210526,6.400894500000001,1.211483916054477,-0.2559101471960292,1.171681579566102,0.14918330040871625,0.9836310247509722,1.801878949397961,1.8098773011046836,0.0,0.0,0.525,0.1794871794871795,0.021052631578947368,0.5380803793943308,0.021052631578947368,0.05263157894736842,241882619.99999985,24.2586015,24.2586015,0.8847110186697279,0.2399677125316578,0.6264707520378913,0.9852031884681306,0.9964597056432307,0.002312990159943862,0.0012273041968254457,0.016204698699917894,0.017396531395423846,0.006505465974676267,0.6264707520378913
Solar3,9,864,959,2019-01-10T00:00:00,2019-01-10T23:45:00,96,30,0.05,0.05,sum,2.1445430748664123,0.05900556448487621,1.1830981595014392,4.3302522083333335,6.961539457219413,1.6076521888830837,-0.002125755860010873,23.1289065,0.832282905263158,10.874304000000002,1.4143031227948997,0.5539737121343973,1.8678935106391317,0.8015364320665805,1.4154693243775278,2.4993500520281406,3.1956300001287246,0.0,0.0,0.5365853658536586,0.225,0.021052631578947368,0.12686491343198328,0.021052631578947368,0.07368421052631578,383157425.0000001,23.1289065,23.1289065,0.8936239268350085,0.3624373539189589,0.5802612631199605,0.8545369030532508,0.9732393653797918,0.017924655327085447,0.008835979293122565,0.025189082365276203,0.04270353098256001,0.04101387572055317,0.5802612631199605
Solar3,10,960,1055,2019-01-11T00:00:00,2019-01-11T23:45:00,96,30,0.05,0.05,sum,0.9212871373498315,0.0,0.5190096297055918,2.0513023125000003,3.09052515207052,1.5066161229242794,0.0028122384156266996,11.33958,0.5093163157894738,5.8680195,1.2544814669424482,0.35128170205691367,1.135002097714157,-0.009491807530703058,0.4845522908872144,1.6773448211839148,1.7790254177536857,0.0,0.0,0.5121951219512195,0.375,0.021052631578947368,0.07990480389367477,0.021052631578947368,0.021052631578947368,244056749.99999997,11.33958,11.33958,0.8945596327804561,0.36021192893666765,0.6329805804348165,0.8594857552380815,0.9137046712815504,0.061877286845189,0.02441804187326077,0.031678750731777984,0.05787020603364304,0.0674854412065516,0.6329805804348165
Solar3,11,1056,1151,2019-01-12T00:00:00,2019-01-12T23:45:00,96,30,0.05,0.05,sum,2.1306996370736133,0.0635722197920982,1.1982649750192162,4.228993270833333,6.895144398218603,1.6304458154305461,-0.0005212710661964373,21.562254,0.8784899789473684,8.389584,1.4133654607088058,0.47329165382449645,1.9759583931988853,0.7266933924571669,2.51558054356637,2.3431406510391173,3.821496733474055,0.0,0.0,0.6097560975609756,0.275,0.021052631578947368,-0.01601940118853935,0.03707203276748672,0.10526315789473684,459886349.9999993,21.562254,21.562254,0.8851343593608464,0.316288355091086,0.592297195752714,0.9376671157123204,0.9550924616524399,0.02934726301148429,0.015560275336075784,0.02458698175643224,0.04711142626580631,0.052713619746233155,0.592297195752714
Solar3,12,1152,1247,2019-01-13T00:00:00,2019-01-13T23:45:00,96,30,0.05,0.05,sum,1.8255197160547934,0.028475625547576093,1.0079203703490163,3.52408,6.058599902676581,1.7192004396848473,-0.0035992048697775455,20.850333,0.5491192736842107,5.931964499999999,1.6109710948152358,1.1527310866748515,1.1183594241404025,-0.09366333568741772,1.2871324456975228,1.5430686302082879,1.8718336565724125,0.0,0.0,0.525,0.1794871794871795,0.021052631578947368,0.2479493475460922,0.021052631578947368,0.031578947368421054,219821595.00000006,20.850333,20.850333,0.8847110186697279,0.2990886818454073,0.5521709123420052,0.954809876711434,0.9873706849962103,0.009386452850190722,0.003242862153598958,0.019637196025378112,0.029279399802031567,0.013257567642637517,0.5521709123420052
