dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy,spectral_entropy,dominant_frequency_energy_ratio,top3_frequency_energy_ratio,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,spectral_centroid,spectral_bandwidth,spectral_flatness,daily_cycle_energy_ratio
Solar1,0,0,95,2019-01-01T00:00:00,2019-01-01T23:45:00,96,30,0.05,0.05,sum,1.6352665192584521,0.0104696125975929,1.0608249949392523,7.738979614583333,12.65529427330447,1.6352665192584521,0.06884810544628328,36.7744,0.9470386736842105,8.923333000000001,1.243217553140685,-0.1928386775806743,2.0179406186223043,0.0,1.6021021935900088,2.6563141615028196,3.862252491346039,0.0,-0.029667,0.5675675675675675,0.25,0.021052631578947368,0.22586189936843648,0.021052631578947368,0.05263157894736842,446315409.9999997,36.7744,36.7744,0.8509895453271855,0.2575725970187875,0.6025124809406472,0.9787671571971638,0.9948872467926875,0.002031509615656449,0.003081243591655973,0.017438474632386642,0.024471489212439686,0.010536916673793674,0.6025124809406472
Solar1,1,96,191,2019-01-02T00:00:00,2019-01-02T23:45:00,96,30,0.05,0.05,sum,1.800349421533228,0.0366171368090235,1.1638793759585706,8.628198979166667,13.932867490376042,1.6148059992438482,0.08043769755832883,38.359665,0.8075718947368421,6.2129330000000005,1.214668483190177,-0.2858820504023356,1.6227776255295119,-0.19582488577108415,1.075149614140805,2.5767122407899343,2.6249255292867835,0.0,-0.2466,0.5135135135135135,0.027777777777777776,0.021052631578947368,0.9322451502016277,0.021052631578947368,0.031578947368421054,389133899.99999994,38.359665,38.359665,0.8541069566008253,0.24293669804503729,0.6137506501485291,0.9841631689555538,0.998994369793141,0.000909349284341188,9.628092251772215e-05,0.015874188958767743,0.009694867764836983,0.000910300014148467,0.6137506501485291
Solar1,2,192,287,2019-01-03T00:00:00,2019-01-03T23:45:00,96,30,0.05,0.05,sum,1.685190103347765,0.015748506257876604,1.0943283241015445,8.596782437500002,13.790903709808347,1.6041936380301014,0.08047569267498651,37.861732,0.8051382736842106,6.413066000000001,1.1968238960563717,-0.32298166974241793,1.618685899474626,-0.11365631527910779,1.1258068072077847,2.6004444649699083,2.5866083221249405,0.0,-0.3896,0.5135135135135135,0.08333333333333333,0.021052631578947368,0.9023125710338442,0.021052631578947368,0.042105263157894736,370354399.99999994,37.861732,37.861732,0.8541069566008253,0.24048831806321438,0.6192660221636359,0.9844664505240239,0.9987078229643521,0.0011519966035343201,0.000140180432113482,0.015818052348709536,0.010315171720738857,0.0012478638391759417,0.6192660221636359
Solar1,3,288,383,2019-01-04T00:00:00,2019-01-04T23:45:00,96,30,0.05,0.05,sum,1.0838415554775611,0.0,0.7612476433245904,5.69313728125,9.01899279583549,1.5841867733801405,0.05581538067688553,34.49753,1.5605598315789475,13.993796999999997,1.3166335804320202,0.42003422200305573,3.1698585090402407,0.8041797382446508,2.5524411614525278,5.207614362075519,4.9546035462146545,0.0,-0.479333,0.5135135135135135,0.3055555555555556,0.021052631578947368,0.1254240324323434,0.021052631578947368,0.11578947368421053,841038550.0,34.49753,34.49753,0.8541069566008254,0.38480323303212205,0.595514228271415,0.8505868546751102,0.9201214003546732,0.0675227209021581,0.012355878743168904,0.031980301656214814,0.05710963303107917,0.07255306582774326,0.595514228271415
Solar1,4,384,479,2019-01-05T00:00:00,2019-01-05T23:45:00,96,30,0.05,0.05,sum,1.8011256991909237,0.03547451545498977,1.1573462286730258,8.566160166666668,13.80432192632787,1.6114947236136687,0.0814435743081932,37.701797,0.7937220421052631,6.528934000000001,1.200960469936833,-0.3245313981366551,1.6209658385777355,-0.26055504430101917,0.9896375037817431,2.7448101828199243,2.4495292868932466,0.0,-0.501133,0.5135135135135135,0.027777777777777776,0.021052631578947368,0.9263168079171411,0.021052631578947368,0.010526315789473684,409338619.99999976,37.701797,37.701797,0.8541069566008254,0.24326158755405888,0.6153979946171579,0.9831502259330455,0.9988055051800193,0.0011205344001302229,7.396041985049563e-05,0.015904971122749252,0.010079619109986953,0.0010099949449987797,0.6153979946171579
Solar1,5,480,575,2019-01-06T00:00:00,2019-01-06T23:45:00,96,30,0.05,0.05,sum,1.7062938467496689,0.022545857206388423,1.1021112834986955,8.309544260416667,13.38528093555771,1.610832134707013,0.07895916803445473,37.725067,0.8301712421052634,5.497199999999999,1.2297234744193455,-0.21423366438775382,1.634942755954194,-0.21731748969267936,1.2743181945234845,2.6665989950765887,2.5008876175654113,0.0,-0.9462,0.5,0.13513513513513514,0.021052631578947368,0.7652236261770997,0.021052631578947368,0.021052631578947368,399473249.9999997,37.725067,37.725067,0.8649735207179272,0.24099342679988714,0.6157459890868019,0.9867279650106456,0.998264856218932,0.0012275568018665815,0.0005075869792014774,0.015934799636162872,0.01257988679814803,0.003432670971207417,0.6157459890868019
Solar1,6,576,671,2019-01-07T00:00:00,2019-01-07T23:45:00,96,30,0.05,0.05,sum,1.9033713298048993,0.05423159343468359,1.2365636581597468,9.625863604166668,15.078762345666165,1.5664841047066473,0.09222128258274559,40.211998,0.8465683789473685,7.377598000000001,1.1220385155810877,-0.5272818475901242,1.751226090086588,-0.13265328072291782,1.006645853280968,2.7470139941395457,2.79308272629829,0.0,-0.921067,0.5263157894736842,0.02702702702702703,0.021052631578947368,0.9267314557640778,0.021052631578947368,0.042105263157894736,410478619.99999994,40.211998,40.211998,0.8644689999796028,0.23351579937477596,0.6386752122999441,0.981506669862898,0.9988416839306621,0.0010859528356797644,7.236323365810506e-05,0.015589133773295911,0.010057142743675453,0.0007806431332275372,0.6386752122999441
Solar1,7,672,767,2019-01-08T00:00:00,2019-01-08T23:45:00,96,30,0.05,0.05,sum,1.8358697134378634,0.04053299746481911,1.1979392020886235,9.4139170625,14.99083778992881,1.592412348067113,0.0853423336136734,40.969666,0.8721810947368418,9.113399,1.161783318652346,-0.43618136233113836,1.9092621144428599,-0.036605948240901964,1.231501402857926,2.637820772758976,3.431529465578543,0.0,-0.6198,0.5526315789473685,0.08108108108108109,0.021052631578947368,0.7843934071883243,0.021052631578947368,0.042105263157894736,360803449.9999996,40.969666,40.969666,0.8629526283517037,0.2436981480537144,0.624631707151731,0.9796623860908823,0.9973066384564051,0.0022388781664460095,0.00045448337714886893,0.01612525939166877,0.013120495683316516,0.0031208338415691797,0.624631707151731
Solar1,8,768,863,2019-01-09T00:00:00,2019-01-09T23:45:00,96,30,0.05,0.05,sum,0.9543619250916762,0.0,0.632959586754265,5.16840534375,7.941792366782987,1.536604005144589,0.05035424189500816,25.5878,0.8259943789473685,6.574134000000001,1.1475522165261565,-0.26171446176758417,1.647703977939631,-0.1643101282317133,0.95337774609319,2.69122542393356,2.516336168353516,0.0,-1.1404,0.5,0.13513513513513514,0.021052631578947368,0.8376759176360753,0.021052631578947368,0.021052631578947368,433035840.00000006,25.5878,25.5878,0.8649735207179272,0.3420523553185863,0.6019004969548201,0.860084210776289,0.9864108345371342,0.012905453764662489,0.0006837116982033435,0.023596073147091595,0.023685566343057175,0.0038949774245249525,0.6019004969548201
Solar1,9,864,959,2019-01-10T00:00:00,2019-01-10T23:45:00,96,30,0.05,0.05,sum,1.5879712953400495,0.012475343158017243,1.0538049407928505,7.935220625,12.658070108581205,1.5951755711429194,0.06837164255290289,38.089333,1.2910820842105266,11.839334000000001,1.2443085080602616,-0.09166968523017482,2.753926457882322,0.42138275000098147,1.9732439071310612,3.6105472116608253,5.126250001621063,0.0,-1.4498669999999998,0.5526315789473685,0.24324324324324326,0.042105263157894736,0.026200350216466904,0.042105263157894736,0.10526315789473684,656637299.9999999,38.089333,38.089333,0.8629526283517037,0.28025918125864885,0.6155484092761968,0.954926104334336,0.9834995623590465,0.009468832605086864,0.007031605035866728,0.0201151102721044,0.03674466509967412,0.022326830214606855,0.6155484092761968
