dataset,pred_len,seq_len,label_len,e_layers,d_layers,factor,features,d_model,n_heads,d_ff,dropout,attn,embed,batch_size,train_epochs,config_name,activation,activation_family,encoder_activation,decoder_activation,output_activation,amplitude,frequency,phase,lee_type,activation_signature,seed,target,freq,data_path,setting,source_summary,config_path,pred_path,true_path,has_arrays,server_id,server_ip,run_id,des,mse,mae
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,gelu_all,gelu,baseline,gelu,gelu,linear,0.0,1.0,0.0,1,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,2024,OT,h,ETTh1.csv,informer_ETTh1_gelu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ps-Z790-EAGLE-AX_phase2_etth1_core_20260516_182720_ett_core_gelu_all,phase2_remote_results/10.21.53.62/results/summary.csv,phase2_remote_results/10.21.53.62/results/informer_ETTh1_gelu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ps-Z790-EAGLE-AX_phase2_etth1_core_20260516_182720_ett_core_gelu_all/config.json,,,False,ps-Z790-EAGLE-AX,10.21.53.62,phase2_etth1_core_20260516_182720,phase2_etth1_core_20260516_182720_ett_core_gelu_all,1.0657133,0.82949114
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,gelu_all,gelu,baseline,gelu,gelu,linear,0.0,1.0,0.0,1,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,2025,OT,h,ETTh1.csv,informer_ETTh1_gelu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ps-Z790-EAGLE-AX_phase2_etth1_core_resume_20260516_190120_ett_core_gelu_all,phase2_remote_results/10.21.53.62/results/summary.csv,phase2_remote_results/10.21.53.62/results/informer_ETTh1_gelu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ps-Z790-EAGLE-AX_phase2_etth1_core_resume_20260516_190120_ett_core_gelu_all/config.json,,,False,ps-Z790-EAGLE-AX,unknown,phase2_etth1_core_resume_20260516_190120,phase2_etth1_core_resume_20260516_190120_ett_core_gelu_all,1.0512393,0.83690554
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,gelu_all,gelu,baseline,gelu,gelu,linear,0.0,1.0,0.0,1,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,2026,OT,h,ETTh1.csv,informer_ETTh1_gelu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ps-Z790-EAGLE-AX_phase2_etth1_core_resume_20260516_190120_ett_core_gelu_all,phase2_remote_results/10.21.53.62/results/summary.csv,phase2_remote_results/10.21.53.62/results/informer_ETTh1_gelu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ps-Z790-EAGLE-AX_phase2_etth1_core_resume_20260516_190120_ett_core_gelu_all/config.json,,,False,ps-Z790-EAGLE-AX,unknown,phase2_etth1_core_resume_20260516_190120,phase2_etth1_core_resume_20260516_190120_ett_core_gelu_all,1.0243629,0.810384
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,relu_all,relu,baseline,relu,relu,linear,0.0,1.0,0.0,1,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,2024,OT,h,ETTh1.csv,informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all,phase3_remote_results/10.21.53.62/results/summary.csv,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/config.json,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/pred.npy,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/true.npy,True,4090-62,10.21.53.62,phase3_regime_place_20260517_123530_10_21_53_62,phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all,1.0804485,0.84023726
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,relu_all,relu,baseline,relu,relu,linear,0.0,1.0,0.0,1,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,2025,OT,h,ETTh1.csv,informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all,phase3_remote_results/10.21.53.62/results/summary.csv,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/config.json,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/pred.npy,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/true.npy,True,4090-62,10.21.53.62,phase3_regime_place_20260517_123530_10_21_53_62,phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all,1.0658215,0.8385472
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,relu_all,relu,baseline,relu,relu,linear,0.0,1.0,0.0,1,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,2026,OT,h,ETTh1.csv,informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all,phase3_remote_results/10.21.53.62/results/summary.csv,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/config.json,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/pred.npy,phase3_remote_results/10.21.53.62/results/informer_ETTh1_relu_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all/true.npy,True,4090-62,10.21.53.62,phase3_regime_place_20260517_123530_10_21_53_62,phase3_regime_place_20260517_123530_10_21_53_62_ett_core_relu_all,1.0437962,0.8182159
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,swish_all,swish,baseline,swish,swish,linear,0.0,1.0,0.0,1,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,2024,OT,h,ETTh1.csv,informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all,phase3_remote_results/10.21.53.62/results/summary.csv,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/config.json,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/pred.npy,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/true.npy,True,4090-62,10.21.53.62,phase3_regime_place_20260517_123530_10_21_53_62,phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all,0.99049586,0.79960966
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,swish_all,swish,baseline,swish,swish,linear,0.0,1.0,0.0,1,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,2025,OT,h,ETTh1.csv,informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all,phase3_remote_results/10.21.53.62/results/summary.csv,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/config.json,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/pred.npy,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/true.npy,True,4090-62,10.21.53.62,phase3_regime_place_20260517_123530_10_21_53_62,phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all,1.0507537,0.8302327
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,swish_all,swish,baseline,swish,swish,linear,0.0,1.0,0.0,1,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,2026,OT,h,ETTh1.csv,informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all,phase3_remote_results/10.21.53.62/results/summary.csv,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/config.json,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/pred.npy,phase3_remote_results/10.21.53.62/results/informer_ETTh1_swish_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all/true.npy,True,4090-62,10.21.53.62,phase3_regime_place_20260517_123530_10_21_53_62,phase3_regime_place_20260517_123530_10_21_53_62_ett_core_swish_all,1.024241,0.8211098
ETTh1,168,168,168,2,1,5,M,512,8,2048,0.05,prob,timeF,32,6,tanh_all,tanh,bounded_sign,tanh,tanh,linear,0.0,1.0,0.0,1,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,2024,OT,h,ETTh1.csv,informer_ETTh1_tanh_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ps-Z790-EAGLE-AX_phase2_etth1_core_20260516_182720_ett_core_tanh_all,phase2_remote_results/10.21.53.62/results/summary.csv,phase2_remote_results/10.21.53.62/results/informer_ETTh1_tanh_a0_ftM_sl168_ll168_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ps-Z790-EAGLE-AX_phase2_etth1_core_20260516_182720_ett_core_tanh_all/config.json,,,False,ps-Z790-EAGLE-AX,10.21.53.62,phase2_etth1_core_20260516_182720,phase2_etth1_core_20260516_182720_ett_core_tanh_all,0.83075005,0.71554816
