dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy
Solar6,0,0,95,2019-01-01T00:00:00,2019-01-01T23:45:00,96,30,0.05,0.05,sum,1.398994412056707,0.0,1.049999998179469,7.476701394270833,10.45986348519143,1.398994412056707,0.059663506168678805,27.472666,0.5783719157894737,4.1646659999999995,0.9102057047348966,-0.9143011015750777,1.0404990175066686,0.0,1.097307331480828,1.5139794841936622,1.5770487117963432,0.0,-1.8959999999999997,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.942783723279541,0.021052631578947368,0.010526315789473684,228380090.0,27.472666,27.472666,0.9123061994890417
Solar6,1,96,191,2019-01-02T00:00:00,2019-01-02T23:45:00,96,30,0.05,0.05,sum,1.4010933537835921,0.0,1.0515476414959843,7.594034687937501,10.475556645748314,1.37944545454782,0.06323766946148943,27.498667,0.5789193052631578,2.4833334000000002,0.8874879017842998,-0.9494614672657917,1.0060470558059127,-0.033110998463220694,1.0292008690541736,1.477013335284279,1.5143426960036053,0.0,-4.5026665,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9699730452672382,0.021052631578947368,0.0,229333315.0,27.498667,27.498667,0.9123061994890417
Solar6,2,192,287,2019-01-03T00:00:00,2019-01-03T23:45:00,96,30,0.05,0.05,sum,1.340472670550778,0.0,1.0457228545195045,7.139711827916667,10.100954935046614,1.4147566686660598,0.05310362396066196,27.908,0.9299087578947369,12.6,1.0198836221513303,-0.6007188117825848,2.0259312101088915,0.9847760773301351,2.6674221554288073,2.5202305457239187,3.5353869168322505,0.0,-4.6393332,0.5581395348837209,0.16666666666666666,0.042105263157894736,0.10369947219941326,0.042105263157894736,0.05263157894736842,287113299.99999964,27.908,27.908,0.9096260013659565
Solar6,3,288,383,2019-01-04T00:00:00,2019-01-04T23:45:00,96,30,0.05,0.05,sum,1.4229062544133724,0.0,1.0605341480879964,7.572166672916667,10.534461762442154,1.391208382431495,0.05961751701302225,27.949333,0.5884070105263158,3.6460003999999997,0.9173613011515679,-0.8799732158483193,1.0348975660751167,-0.27754654202143514,0.9333893348497919,1.6674381112407035,1.416352253979579,0.0,-4.259333,0.5348837209302325,0.023809523809523808,0.021052631578947368,0.9272267004635468,0.021052631578947368,0.010526315789473684,219380000.0,27.949333,27.949333,0.9114140953765143
Solar6,4,384,479,2019-01-05T00:00:00,2019-01-05T23:45:00,96,30,0.05,0.05,sum,1.4442722154368712,0.0,1.0787717154049923,7.737336801697917,10.753550700780737,1.3898258486722033,0.0608107820247762,27.961334,0.5886596631578948,3.048667,0.8918506533055172,-0.9539477244022927,1.0583489361129421,-0.21187717177704848,1.0110222278951078,1.6004943911121032,1.5464990739890137,0.0,-2.6286666,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9513220368423778,0.021052631578947368,0.0,250873302.00000003,27.961334,27.961334,0.9123061994890417
Solar6,5,480,575,2019-01-06T00:00:00,2019-01-06T23:45:00,96,30,0.05,0.05,sum,1.376811382085121,0.0,1.0311427098226116,7.375805553833334,10.331579238126086,1.400739098761788,0.0560381444487792,27.221333,0.5730806947368421,2.5373340000000013,0.9265919429494297,-0.8787351718704977,1.0066259012358088,-0.21965655336459575,1.0051096361914784,1.5275488571092584,1.4656921456914378,0.0,-2.8286666999999994,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.957367764926168,0.021052631578947368,0.0,242566670.00000003,27.221333,27.221333,0.9123061994890417
Solar6,6,576,671,2019-01-07T00:00:00,2019-01-07T23:45:00,96,30,0.05,0.05,sum,1.382225435555734,0.0,1.035288634921742,7.415993071458334,10.342676211992805,1.3946448032498633,0.0576606938427835,27.226,0.573178947368421,2.684667000000001,0.9115147279694921,-0.9143057963062899,1.006578016092149,-0.1924433232987278,1.0140246942443019,1.5220876538855332,1.4709639138283457,0.0,-3.2146666,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9573787920341187,0.021052631578947368,0.0,229486619.00000003,27.226,27.226,0.9123061994890417
Solar6,7,672,767,2019-01-08T00:00:00,2019-01-08T23:45:00,96,30,0.05,0.05,sum,0.29062003726157415,0.0,0.22623933942920324,1.39720834375,2.1718346796395482,1.5544100304085005,0.011218195081389047,8.023334,0.2253052757894737,1.9653332000000003,1.4149106524275492,0.7816176657561518,0.4435358979249435,-0.6347741033194088,2.4053939115784515,0.6982280826368726,0.6712737083735402,0.0,-0.524,0.55,0.28205128205128205,0.021052631578947368,0.10963778501539202,0.021052631578947368,0.0,94100000.00000003,8.023334,8.023334,0.8832707919859558
Solar6,8,768,863,2019-01-09T00:00:00,2019-01-09T23:45:00,96,30,0.05,0.05,sum,1.5511928542582174,0.00650732705894161,1.1353349734170446,7.3999027913125,10.414119066516637,1.4073318726118287,0.0584346805981145,28.904,0.9675087789473682,7.692665999999999,0.9421102288619978,-0.8443170025744275,1.8713688165386737,0.6321720625276469,2.170003571821932,2.698486979606546,2.8585879138972032,0.0,-3.3613334,0.5116279069767442,0.30952380952380953,0.042105263157894736,0.07833026547062272,0.042105263157894736,0.08421052631578947,367653324.99999994,28.904,28.904,0.9123061994890417
Solar6,9,864,959,2019-01-10T00:00:00,2019-01-10T23:45:00,96,30,0.05,0.05,sum,1.4672001437317579,0.0034738317212514762,1.0840653778360205,7.066215250416666,9.962103331934845,1.409821660506196,0.0552455643686924,29.125334,1.0583298652631579,6.154665999999999,1.0092949384782515,-0.6357087993918635,1.9576498981487946,0.5704718249439443,1.3474922921449353,2.4905601369684787,3.4075496397882414,0.0,-5.026,0.5813953488372093,0.35714285714285715,0.042105263157894736,0.07957408041152278,0.042105263157894736,0.12631578947368421,509226617.99999976,29.125334,29.125334,0.9069340432885193
Solar6,10,960,1055,2019-01-11T00:00:00,2019-01-11T23:45:00,96,30,0.05,0.05,sum,1.5546808863065542,0.004550578695134209,1.1074456717983363,7.673576419062499,10.599048835005727,1.381239756062564,0.06137970211835326,27.850666,0.5863298105263158,2.5793339999999993,0.8975594081080668,-0.9310087104200675,1.0200760315918438,-0.23497955399489917,0.987756514034128,1.524933871142857,1.507022018068105,0.0,-4.5526667,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9654130612903675,0.021052631578947368,0.0,229826635.0,27.850666,27.850666,0.9123061994890417
Solar6,11,1056,1151,2019-01-12T00:00:00,2019-01-12T23:45:00,96,30,0.05,0.05,sum,1.5598705545220992,0.006274059930945167,1.1194589943033595,7.825003539927084,10.755825481564345,1.3745457638373304,0.06397425172283643,28.184,0.5933473684210526,2.6249999999999996,0.8826110050653924,-0.9575564090818571,1.0287330983312588,-0.2132764463650581,0.9739538779554884,1.6283648411865854,1.4069215611569543,0.0,-4.9313335,0.5454545454545454,0.023255813953488372,0.021052631578947368,0.9712604474177732,0.021052631578947368,0.0,230079980.0,28.184,28.184,0.9189321073784853
Solar6,12,1152,1247,2019-01-13T00:00:00,2019-01-13T23:45:00,96,30,0.05,0.05,sum,1.5497191122619114,0.004184636976984818,1.1167328025942937,7.9275278039927075,10.805888719280855,1.3630843022975732,0.06685316491577253,27.972666,0.5888982315789474,3.0520000000000014,0.8613649802376958,-0.9969161238063151,1.063292340449916,-0.1733790108322261,1.0556910940932658,1.6154597914603281,1.516738556398066,0.0,-5.6899999999999995,0.5454545454545454,0.023255813953488372,0.021052631578947368,0.8716055405972105,0.021052631578947368,0.0,238653330.99999994,27.972666,27.972666,0.9189321073784853
Solar6,13,1248,1343,2019-01-14T00:00:00,2019-01-14T23:45:00,96,30,0.05,0.05,sum,1.4642848256456467,0.003848263168553167,1.0790473909191884,7.3475208545104165,10.317709551139252,1.4042436546148884,0.05399336726155048,28.628666,0.793403505263158,4.1306668,0.9778351090181788,-0.7178893429278896,1.4391594489387591,0.13303807339238724,1.6634708501750994,1.635178984855362,2.7069541588915254,0.0,-6.1953335,0.6136363636363636,0.3023255813953488,0.021052631578947368,0.18390127206508758,0.021052631578947368,0.07368421052631578,362826690.0,28.628666,28.628666,0.9096928454900448
Solar6,14,1344,1439,2019-01-15T00:00:00,2019-01-15T23:45:00,96,30,0.05,0.05,sum,1.431749658596154,0.006157640792499165,1.067926601622309,6.813222238854166,10.119269630095982,1.4852399144615926,0.049544339170849154,29.080667,0.9047157515789475,12.64,1.1650740229039889,-0.28133830681849714,2.001290759252541,0.5605892840542531,2.0266731714714545,2.456239932599131,3.432898893324292,0.0,-4.317333,0.5454545454545454,0.3953488372093023,0.042105263157894736,0.16589274140656574,0.042105263157894736,0.10526315789473684,353773365.0,29.080667,29.080667,0.9189321073784853
Solar6,15,1440,1535,2019-01-16T00:00:00,2019-01-16T23:45:00,96,30,0.05,0.05,sum,1.5402089828075742,0.004068749300334014,1.1149667435338917,7.92242707359375,10.859698041558875,1.3707539276754983,0.07020030064958627,28.380667,0.5974877263157895,2.8506670000000005,0.8748207673274483,-0.9805857980227621,1.038776676486641,-0.22557730451045419,1.0684863787975591,1.4993784260267617,1.5528775170578302,0.0,-5.326,0.5,0.023255813953488372,0.021052631578947368,0.9574567931045358,0.021052631578947368,0.0,234146609.99999997,28.380667,28.380667,0.9206765995561227
Solar6,16,1536,1631,2019-01-17T00:00:00,2019-01-17T23:45:00,96,30,0.05,0.05,sum,1.5021543289623276,0.0014449189600435665,1.0894698417334288,7.83221525,10.673215326600504,1.3627326333980898,0.06928725297069996,28.106,0.5917052631578947,2.4866669999999997,0.863945154818885,-0.9892812717705635,1.0130682651852072,-0.23495549062101484,1.0477299043128103,1.447153566367445,1.5326815159488933,0.0,-6.066,0.5227272727272727,0.023255813953488372,0.021052631578947368,0.9696222238014078,0.021052631578947368,0.0,227126699.9999999,28.106,28.106,0.9202409282981239
Solar6,17,1632,1727,2019-01-18T00:00:00,2019-01-18T23:45:00,96,30,0.05,0.05,sum,1.4843556393392712,0.0,1.076303370220813,7.839868042395833,10.610223857342595,1.3533676570105222,0.06795969890606349,27.228666,0.5807578526315789,2.996000499999999,0.8375140746164756,-1.0562952573707507,1.022513906631956,-0.2180782063595181,1.010034344612885,1.5474268131272728,1.493024247772498,0.0,-5.9933333,0.5116279069767442,0.07142857142857142,0.021052631578947368,0.9417490567036334,0.021052631578947368,0.0,225273319.99999997,27.228666,27.228666,0.9123061994890417
