dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy
Solar7,0,0,95,2019-01-01T00:00:00,2019-01-01T23:45:00,96,30,0.05,0.05,sum,1.3708415262363536,0.0,1.0499999980058892,6.83948609375,9.37585156913698,1.3708415262363536,0.053915409542864876,24.874667,0.5390596631578947,6.4979999999999976,0.8772775753341847,-0.9328133027737375,1.1407801421731762,0.0,1.345096801962231,1.401126619407986,2.032349601228613,0.0,-4.382,0.5476190476190477,0.17073170731707318,0.021052631578947368,0.6435851948254565,0.021052631578947368,0.010526315789473684,252740010.0,24.874667,24.874667,0.9019237190523628
Solar7,1,96,191,2019-01-02T00:00:00,2019-01-02T23:45:00,96,30,0.05,0.05,sum,1.411959933619421,0.0,1.0786567453982496,7.072326364583333,9.657080345041802,1.3654743621204488,0.0580591473752035,24.92,0.5246315789473684,2.653334000000001,0.8373772466401653,-1.063510873447166,0.9552032603532804,-0.16267541249413703,0.9752524240581537,1.50283337302876,1.3736000736986067,0.0,-4.020667,0.5238095238095238,0.024390243902439025,0.021052631578947368,0.9567486912488632,0.021052631578947368,0.0,244960010.0,24.92,24.92,0.9032950962558094
Solar7,2,192,287,2019-01-03T00:00:00,2019-01-03T23:45:00,96,30,0.05,0.05,sum,1.306623366180095,0.0,1.021009182332077,6.5425694583333325,9.088749625053074,1.3891712833992056,0.04868568895822031,25.868,0.699733347368421,5.572667000000001,0.9194836714462351,-0.8266159390216017,1.2807341090829365,0.2205213771781864,1.534031665882923,1.632821869155114,2.290310858893639,0.0,-3.032667,0.5952380952380952,0.17073170731707318,0.021052631578947368,0.502348568595385,0.021052631578947368,0.05263157894736842,260959989.99999997,25.868,25.868,0.8964065684273881
Solar7,3,288,383,2019-01-04T00:00:00,2019-01-04T23:45:00,96,30,0.05,0.05,sum,1.4333189769008885,0.0,1.0884389597626247,7.178145833333335,9.772551268312089,1.3614311385701776,0.05896463661150302,25.026667,0.5429473894736843,2.8593330000000003,0.828942442163252,-1.0829543507849977,0.9734017042918045,-0.13819043301028142,0.9642343594108811,1.5086857842920773,1.4178243677248703,0.0,-4.416,0.5,0.07317073170731707,0.021052631578947368,0.94634476041651,0.021052631578947368,0.010526315789473684,240793299.99999994,25.026667,25.026667,0.903751529110338
Solar7,4,384,479,2019-01-05T00:00:00,2019-01-05T23:45:00,96,30,0.05,0.05,sum,1.4221097047979303,0.0,1.0836202531937646,7.258736104166666,9.824121484564376,1.3534203930338398,0.061186597327726557,25.288,0.5419228210526316,2.8433330000000003,0.8110775425393166,-1.1150228279781071,0.9870269843767031,-0.0955712165932891,0.9869664526601736,1.6033691178266174,1.4094818102818047,0.0,-5.043332999999999,0.5365853658536586,0.125,0.021052631578947368,0.9243788166712574,0.021052631578947368,0.010526315789473684,249733310.0,25.288,25.288,0.8936239268350084
Solar7,5,480,575,2019-01-06T00:00:00,2019-01-06T23:45:00,96,30,0.05,0.05,sum,1.401322808252872,0.0,1.0706410970101536,7.2053402916666665,9.778784783535778,1.3571579376027318,0.06262451136733588,24.916667,0.528856147368421,2.6486669999999997,0.8188437709978363,-1.1040711508933534,0.9689013705132872,-0.09472768131849747,1.01385977494407,1.463002201034913,1.451358198123186,0.0,-5.015333,0.5,0.12195121951219512,0.021052631578947368,0.9527661398812345,0.021052631578947368,0.0,245013309.99999985,24.916667,24.916667,0.903751529110338
Solar7,6,576,671,2019-01-07T00:00:00,2019-01-07T23:45:00,96,30,0.05,0.05,sum,1.4146431894518698,0.0,1.0832795810310663,7.3281458125,9.925279073138842,1.354405236132819,0.06276951059413999,25.603333,0.5390175368421053,2.8966670000000003,0.8167282095130783,-1.100081912011203,0.9826334294767302,-0.06705857979346981,0.9907142792269212,1.5397966866729678,1.452576146075736,0.0,-5.223333,0.5121951219512195,0.025,0.021052631578947368,0.9514540220923607,0.021052631578947368,0.010526315789473684,244646629.99999994,25.603333,25.603333,0.894559632780456
Solar7,7,672,767,2019-01-08T00:00:00,2019-01-08T23:45:00,96,30,0.05,0.05,sum,0.35752992760035074,0.0,0.28489061578604713,1.7480069270833336,2.52440389989935,1.444161259515072,0.014309743522788942,8.662,0.2550316,1.4446670000000008,1.1317380528204168,-0.17097023826229085,0.4345220865133265,-0.583296987530871,1.811715171443228,0.5932117677304317,0.7325188238366303,0.0,-0.764,0.5365853658536586,0.275,0.021052631578947368,0.3892107956388809,0.021052631578947368,0.0,89513320.00000003,8.662,8.662,0.8936239268350085
Solar7,8,768,863,2019-01-09T00:00:00,2019-01-09T23:45:00,96,30,0.05,0.05,sum,1.4614603345454182,0.003743841125560412,1.1082118253945752,6.856534729166666,9.348369314286153,1.363424772120726,0.0600255606619642,26.728667,0.9069052842105263,8.104667000000003,0.8293565059514579,-1.0446874359767602,1.816984611573472,0.8404695670095162,2.0841583531508077,3.1121612429288548,2.3738680418091542,0.0,-4.904667,0.5476190476190477,0.3170731707317073,0.021052631578947368,-0.04165859019085012,0.06271122176979749,0.1368421052631579,333426689.99999964,26.728667,26.728667,0.9019237190523629
Solar7,9,864,959,2019-01-10T00:00:00,2019-01-10T23:45:00,96,30,0.05,0.05,sum,0.9284434978883276,0.0002877060729978287,0.759950051381941,3.1499027708333336,5.986324285576161,1.9004790630371227,0.018684373440043416,25.190667,1.2347929684210526,16.655334,2.0779487668315877,3.220402329048393,3.2191874672450957,1.9030583285836398,1.643039840879227,4.421549326750636,5.401748202908563,0.0,-1.474667,0.5365853658536586,0.375,0.042105263157894736,-0.126663211079286,0.16876847423718072,0.1368421052631579,527786690.0000001,25.190667,25.190667,0.8936239268350085
Solar7,10,960,1055,2019-01-11T00:00:00,2019-01-11T23:45:00,96,30,0.05,0.05,sum,1.5991548891570035,0.004376811893326606,1.1327027584571938,7.252708354166667,9.783500797604123,1.3489444641040993,0.06300757820130223,24.932667,0.524898252631579,2.7313340000000004,0.8040762028801227,-1.1317638363616223,0.9672675691938225,-0.3377281915399434,0.9779913224274768,1.514173164146839,1.3985091878804534,0.0,-5.593333,0.5238095238095238,0.024390243902439025,0.021052631578947368,0.9526835372574476,0.021052631578947368,0.0,241566609.99999997,24.932667,24.932667,0.9032950962558094
Solar7,11,1056,1151,2019-01-12T00:00:00,2019-01-12T23:45:00,96,30,0.05,0.05,sum,1.610907094705381,0.0090135894314438,1.1545347419202736,7.4253298333333335,10.021585254962105,1.3496484959465822,0.06619246899077591,25.826,0.5437052631578948,3.4250000000000003,0.809066661840049,-1.1124444001501048,0.9964868061180264,-0.2994444891810089,0.9867903301204557,1.5646058477989913,1.43612224922086,0.0,-6.116667,0.5238095238095238,0.024390243902439025,0.021052631578947368,0.936329595042253,0.021052631578947368,0.0,252786699.99999997,25.826,25.826,0.9032950962558094
Solar7,12,1152,1247,2019-01-13T00:00:00,2019-01-13T23:45:00,96,30,0.05,0.05,sum,1.5682114911454905,0.003631679727230326,1.1297858279280304,7.3691180520833335,9.913348666294107,1.3452557799693456,0.06533034485214326,25.860667,0.546512294736842,2.8900000000000006,0.8012043995136029,-1.1274630940711183,0.9845666495118924,-0.292482630364486,1.0191809070897184,1.4917809101237738,1.435850640125092,0.0,-5.984667,0.5116279069767442,0.07142857142857142,0.021052631578947368,0.9390444220764426,0.021052631578947368,0.0,251040010.0,25.860667,25.860667,0.9123061994890417
Solar7,13,1248,1343,2019-01-14T00:00:00,2019-01-14T23:45:00,96,30,0.05,0.05,sum,1.5624818659114421,0.0035084249266177326,1.1334544532502853,7.3476319270833335,10.003051063128659,1.3613979509021792,0.062410431409386895,25.556667,0.5511017684210526,4.062666,0.8312152181374529,-1.0806318106372217,1.0549156935955741,-0.22676064680057104,1.1217168876149177,1.514023093028102,1.655911373372926,0.0,-5.895333000000001,0.5,0.17073170731707318,0.021052631578947368,0.7771124848442929,0.021052631578947368,0.021052631578947368,244459999.99999988,25.556667,25.556667,0.903751529110338
Solar7,14,1344,1439,2019-01-15T00:00:00,2019-01-15T23:45:00,96,30,0.05,0.05,sum,1.4814550777172686,0.0,1.087632211978429,6.996326395833333,9.584377612018775,1.3699157323517097,0.0627435387954422,24.988,0.6977964842105265,4.467333,0.8259635029511222,-1.1025275834916408,1.2943606111913246,-0.03709391257302583,1.5559092067689555,1.875151909962097,2.0749611174769287,0.0,-4.920667,0.5365853658536586,0.175,0.021052631578947368,0.3008301484329769,0.021052631578947368,0.042105263157894736,289099989.99999994,24.988,24.988,0.8936239268350085
Solar7,15,1440,1535,2019-01-16T00:00:00,2019-01-16T23:45:00,96,30,0.05,0.05,sum,1.5211725831035119,0.0008056237148870206,1.1079170046131697,7.3237465208333346,9.894751941645733,1.3510505722704,0.06482042174443842,25.488,0.5365894736842105,2.59,0.8180977274272289,-1.09936508941771,0.9684589013189542,-0.27754991725568273,1.0039065612690916,1.5062284687922014,1.3788340558581906,0.0,-5.72,0.5348837209302325,0.023809523809523808,0.021052631578947368,0.9381127529641015,0.021052631578947368,0.0,234093379.99999997,25.488,25.488,0.9114140953765143
Solar7,16,1536,1631,2019-01-17T00:00:00,2019-01-17T23:45:00,96,30,0.05,0.05,sum,1.4708053643581227,0.0,1.074590461646184,7.146743062500001,9.6424212317528,1.3492049642663015,0.062478355195333735,25.05,0.544575452631579,2.5446670000000005,0.8179246297125164,-1.0888310160844508,0.9561724456547078,-0.2756800810046243,1.0001389780028176,1.513861615464868,1.3354645184065619,0.0,-6.020667000000001,0.5348837209302325,0.07142857142857142,0.021052631578947368,0.9078722005227459,0.021052631578947368,0.0,240273370.0,25.05,25.05,0.9114140953765143
Solar7,17,1632,1727,2019-01-18T00:00:00,2019-01-18T23:45:00,96,30,0.05,0.05,sum,1.550391972396627,0.006414801216230545,1.1432011102247657,7.559329864583333,10.218067934548495,1.351716105008807,0.0680478953404775,26.32,0.5541052631578948,2.6640000000000006,0.8243399143574743,-1.0769223028196535,0.99158093748974,-0.23799724641939962,1.0099731242074292,1.5082391442660479,1.4402749128222645,0.0,-6.295999999999999,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9603335873502487,0.021052631578947368,0.0,249773310.0,26.32,26.32,0.9123061994890417
Solar7,18,1728,1823,2019-01-19T00:00:00,2019-01-19T23:45:00,96,30,0.05,0.05,sum,1.5267435707321986,0.0027950785584307017,1.1339912217901666,7.570847229166667,10.144373742327657,1.3399258262466622,0.06768907589527946,26.171333,0.6373192842105263,3.8659999999999997,0.7993641543883832,-1.1242257534055977,1.114959881830411,-0.13287005074513578,1.2249617537764748,1.701318310563525,1.6097800537988323,0.0,-6.766667,0.5116279069767442,0.16666666666666666,0.021052631578947368,0.6448551701201193,0.021052631578947368,0.010526315789473684,253553299.99999994,26.171333,26.171333,0.9123061994890417
Solar7,19,1824,1919,2019-01-20T00:00:00,2019-01-20T23:45:00,96,30,0.05,0.05,sum,1.4783583203390858,0.0,1.0886004448611823,7.3620625,9.894961589565574,1.344047483449794,0.06456150721649487,25.223333,0.5310175368421053,2.6826669999999995,0.8022634558249059,-1.1284615072645472,0.9678862236358916,-0.24212846718581732,0.9674981495777836,1.454098960021463,1.4222629888602076,0.0,-6.0,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.954677680840718,0.021052631578947368,0.0,232499980.0,25.223333,25.223333,0.9123061994890417
Solar7,20,1920,2015,2019-01-21T00:00:00,2019-01-21T23:45:00,96,30,0.05,0.05,sum,1.4507949044798083,0.0,1.0715409637262796,7.271947895833333,9.758992324304838,1.3420052578314643,0.06595024144058602,24.916,0.5245473684210527,2.654,0.7995958166087304,-1.1326110999169223,0.952474954830315,-0.2460112975788451,1.0114840346090654,1.4392089309113365,1.3929537285418805,0.0,-6.539333,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9500794231373514,0.021052631578947368,0.0,230733390.0,24.916,24.916,0.9123061994890417
Solar7,21,2016,2111,2019-01-22T00:00:00,2019-01-22T23:45:00,96,30,0.05,0.05,sum,1.3692981748551987,0.0,1.0329944464996221,6.868357593750001,9.246348039583173,1.3462240280754794,0.061114782670917,24.964667,0.7192000210526317,8.286000000000001,0.8117616285216432,-1.1012434277223673,1.3976937885318916,0.1181407501680434,1.8715641276958663,2.374553949287708,1.7793125670130487,0.0,-5.809333,0.5348837209302325,0.16666666666666666,0.021052631578947368,0.15191807474485453,0.021052631578947368,0.031578947368421054,240406690.0,24.964667,24.964667,0.9114140953765143
Solar7,22,2112,2207,2019-01-23T00:00:00,2019-01-23T23:45:00,96,30,0.05,0.05,sum,1.46138377349408,0.0,1.0843126602675177,7.354701395833334,9.875855101407554,1.3427948405321504,0.0671343464188823,25.348,0.5336421052631579,2.563333000000001,0.8048812477588871,-1.1201614370309152,0.9562081230685471,-0.2391362174370833,1.0257620726724177,1.4431061517091066,1.4001309179372219,0.0,-6.741999999999999,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9610661991601148,0.021052631578947368,0.0,225933329.99999997,25.348,25.348,0.9123061994890417
Solar7,23,2208,2303,2019-01-24T00:00:00,2019-01-24T23:45:00,96,30,0.05,0.05,sum,1.4813769150513596,0.0,1.1016899744919635,7.5218784479166665,10.049406274771409,1.3360234854891275,0.06833849878594686,25.810667,0.5433824631578947,2.74,0.801577115494442,-1.1132371869100168,0.9719504913161174,-0.21932389267339217,0.9986512719725864,1.4123402657815702,1.4809983349604585,0.0,-7.726,0.5348837209302325,0.023809523809523808,0.021052631578947368,0.9412059417125949,0.021052631578947368,0.0,232913309.9999999,25.810667,25.810667,0.9114140953765143
Solar7,24,2304,2399,2019-01-25T00:00:00,2019-01-25T23:45:00,96,30,0.05,0.05,sum,1.4547239536861645,0.0,1.0840341649560439,7.468927062500001,9.913332984479583,1.3272767143462536,0.06668911877373852,25.288667,0.5323929894736842,2.5840000000000005,0.780508939101991,-1.1569284997673523,0.9600252055012547,-0.22244341882046353,0.9538184415282694,1.490002956660585,1.3640566589768683,0.0,-7.19,0.5116279069767442,0.023809523809523808,0.021052631578947368,0.9411267196996174,0.021052631578947368,0.0,236673309.99999994,25.288667,25.288667,0.9123061994890417
Solar7,25,2400,2495,2019-01-26T00:00:00,2019-01-26T23:45:00,96,30,0.05,0.05,sum,1.4570584478705912,0.0,1.08911112525101,7.455708333333333,9.967378450430509,1.3368788036542545,0.06673985325556159,25.582,0.5437473684210526,2.589333,0.7968372542339212,-1.1300391935773042,0.9653429260840011,-0.21177545965042274,0.9898112648316884,1.4781144539528344,1.392316456822782,0.0,-6.728,0.5116279069767442,0.07142857142857142,0.021052631578947368,0.9488324890056459,0.021052631578947368,0.0,231266689.99999994,25.582,25.582,0.9123061994890417
Solar7,26,2496,2591,2019-01-27T00:00:00,2019-01-27T23:45:00,96,30,0.05,0.05,sum,1.4642165013771005,0.0004328600368426009,1.099488455748846,7.505076385416667,10.050976712729447,1.3392237711087864,0.06712436723412915,26.288667,0.5583298315789473,2.572667000000001,0.8106418825269008,-1.0908045407509708,0.9752205199257621,-0.19774313644448746,1.009645161687066,1.4174482409076898,1.48559015337345,0.0,-6.916667,0.5348837209302325,0.07142857142857142,0.021052631578947368,0.9274214223783821,0.021052631578947368,0.0,230146690.00000003,26.288667,26.288667,0.9114140953765143
Solar7,27,2592,2687,2019-01-28T00:00:00,2019-01-28T23:45:00,96,30,0.05,0.05,sum,1.4343878306817235,0.0009565265970770444,1.1002764360194137,7.2574374583333325,9.880256515909958,1.3613974021851207,0.05986936553174175,26.360667,0.7849403578947368,9.662666999999999,0.887864852362676,-0.915084382210281,1.6679516377130867,0.38144993828657947,2.132809596379955,2.085554957626912,2.9823789037384527,0.0,-6.760667,0.6046511627906976,0.21428571428571427,0.042105263157894736,0.4188268627589244,0.042105263157894736,0.031578947368421054,266553319.99999994,26.360667,26.360667,0.9033261465229244
Solar7,28,2688,2783,2019-01-29T00:00:00,2019-01-29T23:45:00,96,30,0.05,0.05,sum,1.1680038877861338,0.0,0.9538740134159768,5.441680552083334,8.060773303664982,1.4813021844448244,0.035103842722463384,24.508667,1.354764905263158,10.785334,1.1102500560256503,-0.345701190806198,2.7586843604250655,1.2494044869582897,3.9121780729247324,3.642107393354486,5.036066539409461,0.0,0.0,0.5641025641025641,0.2894736842105263,0.021052631578947368,0.009802879830307776,0.021052631578947368,0.15789473684210525,735066699.9999999,24.508667,24.508667,0.8722108612742896
Solar7,29,2784,2879,2019-01-30T00:00:00,2019-01-30T23:45:00,96,30,0.05,0.05,sum,1.1703191158114015,0.0,0.972887790430537,5.514576395833334,8.01784631632566,1.4539369348195739,0.0670979155860011,25.867333,1.6549192842105263,15.768666999999999,1.1621401314909308,-0.10619271546157805,3.3874215461859727,1.5889313772136566,2.0004418740419565,5.522162126013496,4.473085524273271,0.0,-8.404667,0.5454545454545454,0.3023255813953488,0.06315789473684211,-0.051072166348612544,0.11423006108545465,0.16842105263157894,826406689.9999998,25.867333,25.867333,0.9189321073784853
Solar7,30,2880,2975,2019-01-31T00:00:00,2019-01-31T23:45:00,96,30,0.05,0.05,sum,1.5079399789630938,0.0020872745361357474,1.1260154837039833,7.8158333437500005,10.263709522097468,1.3131945190685248,0.07100028976532828,26.394,0.5556631578947369,2.8480000000000003,0.7600346243012922,-1.1818741843606304,0.9905149548351737,-0.30539743250869505,0.9703280161788387,1.526746125852095,1.3871515983663916,0.0,-8.474,0.5227272727272727,0.023255813953488372,0.021052631578947368,0.9334175156197048,0.021052631578947368,0.0,241146620.0,26.394,26.394,0.9202409282981239
Solar7,31,2976,3071,2019-02-01T00:00:00,2019-02-01T23:45:00,96,30,0.05,0.05,sum,1.5054971313624643,0.0,1.1207707815170567,7.8448229270833325,10.296078682029663,1.3124679504694716,0.07215891456185566,25.89,0.5510877052631579,2.908,0.7539367138738937,-1.2050596802137308,0.992918099837465,-0.3018959068967003,0.9985858652026328,1.5133969747754001,1.4074556918674825,0.0,-8.326,0.5227272727272727,0.06976744186046512,0.021052631578947368,0.9363866887194046,0.021052631578947368,0.0,235100009.99999997,25.89,25.89,0.9202409282981239
Solar7,32,3072,3167,2019-02-02T00:00:00,2019-02-02T23:45:00,96,30,0.05,0.05,sum,1.5373007251928743,0.005533339611927511,1.1535170914073702,8.0251458125,10.553168435549425,1.3150126700454015,0.07378495138361371,26.885333,0.5660070105263157,3.6340000000000003,0.7684915932009763,-1.170160805198849,1.0268881960712486,-0.27844434968301174,1.0224239211171962,1.5431348195926649,1.4769368033736316,0.0,-7.952,0.5227272727272727,0.023255813953488372,0.021052631578947368,0.8933330156773754,0.021052631578947368,0.010526315789473684,248213399.99999994,26.885333,26.885333,0.9202409282981239
Solar7,33,3168,3263,2019-02-03T00:00:00,2019-02-03T23:45:00,96,30,0.05,0.05,sum,1.540891284434981,0.0077334895581277294,1.1604549368125125,8.151513895833332,10.653966320815169,1.306992350609995,0.07566430180412372,27.342667,0.5763649263157894,2.965334,0.7569523080382817,-1.1787237519615434,1.0138412619905908,-0.2841880547554821,1.0012313828986743,1.5142719869344055,1.4647619666966059,0.0,-9.120667,0.5,0.06976744186046512,0.021052631578947368,0.9417330950679283,0.021052631578947368,0.0,245823309.99999997,27.342667,27.342667,0.9206765995561227
Solar7,34,3264,3359,2019-02-04T00:00:00,2019-02-04T23:45:00,96,30,0.05,0.05,sum,1.497470181862367,3.617874925060845e-05,1.1207014647136908,7.968951395833334,10.402332264109745,1.305357723287804,0.0728565973684211,26.292667,0.5549614105263159,2.751333,0.7436146033731518,-1.2183664044930476,0.9942108827073068,-0.29851137151614343,0.9867326150954369,1.4815444106565254,1.4399151969418356,0.0,-8.775333,0.5,0.06976744186046512,0.021052631578947368,0.951914481236199,0.021052631578947368,0.0,249826630.0,26.292667,26.292667,0.9206765995561227
Solar7,35,3360,3455,2019-02-05T00:00:00,2019-02-05T23:45:00,96,30,0.05,0.05,sum,1.478779476990421,0.0,1.1073586988450363,7.921270833333332,10.30750373327253,1.3012436939897705,0.07226654508952796,26.114667,0.5497824631578948,2.74,0.7343803699879917,-1.2354138458492663,0.9852217853579547,-0.3049350901024469,0.9892911817262063,1.4031315446766892,1.4632353526586053,0.0,-8.956667,0.5333333333333333,0.022727272727272728,0.021052631578947368,0.9566645332181358,0.021052631578947368,0.0,246126629.9999999,26.114667,26.114667,0.9275710563864035
Solar7,36,3456,3551,2019-02-06T00:00:00,2019-02-06T23:45:00,96,30,0.05,0.05,sum,1.4796258828248767,0.0007309614469136102,1.1133542089376225,7.9483367708333335,10.348713729047006,1.301997388183394,0.07322342871676617,26.75,0.5656842105263158,3.2903330000000004,0.7465044881991622,-1.1987146118749745,1.0059651801119684,-0.2904866056506906,1.007142442836298,1.4913460450414342,1.4648344316686752,0.0,-9.186,0.5,0.06976744186046512,0.021052631578947368,0.8775540488041975,0.021052631578947368,0.0,230346699.99999994,26.75,26.75,0.9206765995561227
Solar7,37,3552,3647,2019-02-07T00:00:00,2019-02-07T23:45:00,96,30,0.05,0.05,sum,1.458970027440167,0.0,1.0954017822092437,7.860375020833334,10.234405074578289,1.3020250349929254,0.07155229746337496,25.864,0.5445052631578947,2.638667,0.7426952860754151,-1.2160270435694536,0.9693223011583321,-0.3165912474110177,0.9870213456185879,1.4800604057171514,1.371424027261762,0.0,-8.798000000000002,0.5227272727272727,0.023255813953488372,0.021052631578947368,0.9564294945907248,0.021052631578947368,0.0,237126700.0,25.864,25.864,0.9202409282981239
Solar7,38,3648,3743,2019-02-08T00:00:00,2019-02-08T23:45:00,96,30,0.05,0.05,sum,1.4406687609649937,0.0,1.100193431716653,7.837159739583334,10.399554998565531,1.326954576767231,0.06968269601871951,26.748667,0.5631298315789474,5.823332999999999,0.7816425407341266,-1.159540519059589,1.0659368392488808,-0.25305938916349335,1.1907789544261702,1.4743607525918447,1.645712421335897,0.0,-4.699999999999999,0.5227272727272727,0.023255813953488372,0.021052631578947368,0.8204055974026757,0.021052631578947368,0.010526315789473684,234153300.00000006,26.748667,26.748667,0.9202409282981239
