dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy
Solar2,0,0,95,2019-01-01T00:00:00,2019-01-01T23:45:00,96,30,0.05,0.05,sum,1.5795138071014587,0.010629432843353756,1.0605443257783156,19.5687111875,30.90904952363217,1.5795138071014587,0.27209191778350517,87.625773,1.846153115789473,14.329935999999996,1.2352203610239594,-0.19339947342919928,3.741649150295367,7.756385676428723e-12,1.506838805260595,3.778375059838526,3.698624197030366,-0.0014000000000000123,-18.389931,0.5368421052631579,0.30851063829787234,0.021052631578947368,0.7979192265872614,0.021052631578947368,0.05263157894736842,1773.506380599237,87.625773,87.616207,0.628456503165132
Solar2,1,96,191,2019-01-02T00:00:00,2019-01-02T23:45:00,96,30,0.05,0.05,sum,1.2954059681030052,0.0,0.8843892955120426,15.923706802083332,25.349425273325608,1.5919299176049755,0.20677826666440602,77.79823999999999,2.372666136842106,20.789763999999998,1.2673246110461782,-0.07264358768068035,4.808525666454481,0.28513536958986063,2.5606394900672114,4.479465761670747,5.192659885905935,-0.004667000000000032,-9.321667,0.5212765957446809,0.44086021505376344,0.021052631578947368,0.38549469247049045,0.021052631578947368,0.09473684210526316,2004.1128497984848,77.79823999999999,77.70304,0.6766363710156066
Solar2,2,192,287,2019-01-03T00:00:00,2019-01-03T23:45:00,96,30,0.05,0.05,sum,1.7350071095405177,0.03317975287298425,1.1504404108782154,19.03658721875,30.789798790705504,1.6174011875513705,0.2651681236774282,85.188827,1.8632820210526317,19.241130999999996,1.2522367257721172,-0.19743908305031121,3.9384982819123007,-0.08341933447289886,1.2079980982741216,4.160193798706819,3.708602171719449,0.0028000000000000247,-16.003634,0.5052631578947369,0.4148936170212766,0.021052631578947368,0.7811257309296534,0.021052631578947368,0.042105263157894736,2253.328253980357,85.172493,85.188827,0.6308793238741189
Solar2,3,288,383,2019-01-04T00:00:00,2019-01-04T23:45:00,96,30,0.05,0.05,sum,1.6011096359588284,0.02792293075871352,1.0650171460402977,17.22311332291667,29.10230524211498,1.6897238425816368,0.20922460322164962,88.33977,1.931319789473684,17.453570000000003,1.4875450435546274,0.5802387149724275,4.086449131659455,-0.02097541678621638,1.7649542131686833,3.5882409432961775,4.628561686760502,-0.0007000000000000339,-10.837634000000001,0.5319148936170213,0.3763440860215054,0.021052631578947368,0.7564451455914155,0.021052631578947368,0.042105263157894736,1702.759637929219,88.33977,88.27327,0.6756160645432928
Solar2,4,384,479,2019-01-05T00:00:00,2019-01-05T23:45:00,96,30,0.05,0.05,sum,0.7998891097625258,0.0,0.5401619596335924,8.338856791666666,14.34843456188309,1.7206716583759183,0.10672855573792736,61.52906,1.9126552947368414,18.272332,1.8498531837434722,2.5711106313615844,4.01023949256551,-0.03297242414050167,2.732013775024807,3.9701821155519808,4.2648079374635675,-0.005132999999999999,-4.328334,0.5,0.4606741573033708,0.021052631578947368,0.2896840277188203,0.021052631578947368,0.042105263157894736,1853.1435241968836,61.52906,61.50036,0.785407017141112
Solar2,5,480,575,2019-01-06T00:00:00,2019-01-06T23:45:00,96,30,0.05,0.05,sum,1.3801877033130314,0.014749906658293368,0.8942118668859378,12.546287072916664,22.108115871209286,1.7621241826446203,0.19264132327048303,82.74816,2.466195578947369,28.303338,1.9339099447381116,2.6213773353886625,5.3973276704663204,0.31134931299376506,6.757265128380362,5.913191769339384,5.09474624486918,0.0014000000000000123,-11.433566000000003,0.5054945054945055,0.4666666666666667,0.021052631578947368,0.29646943121419905,0.021052631578947368,0.07368421052631578,2639.925262641405,82.74816,82.703827,0.7632194082340089
Solar2,6,576,671,2019-01-07T00:00:00,2019-01-07T23:45:00,96,30,0.05,0.05,sum,1.887545445556383,0.048729376768975784,1.1703957271006917,18.661239010416665,29.142840472886586,1.5616776807264692,0.2687994101532828,82.059596,1.729564884210526,9.328432,1.2228082696323543,-0.20718512150278157,3.1487081385335927,-0.2762062509654297,1.6994300651782976,3.1970601214604124,3.2023199531572386,0.004200000000000037,-24.507465999999994,0.5108695652173914,0.4065934065934066,0.021052631578947368,0.9687479209753651,0.021052631578947368,0.0,1077.4799209695234,82.059596,81.991229,0.7384025265416253
Solar2,7,672,767,2019-01-08T00:00:00,2019-01-08T23:45:00,96,30,0.05,0.05,sum,1.4804350096786987,0.015698500802184802,0.9591883329355602,14.252028989583332,23.538599730030974,1.6515963959039894,0.19430869827048294,82.852,2.5633851368421054,22.745329,1.5521664147797567,1.0524242066340745,5.363290970754848,0.27766067781145765,2.777039934786229,5.292133904690364,5.429242844409798,-0.00046600000000002195,-10.050366000000004,0.5157894736842106,0.4787234042553192,0.021052631578947368,0.3092315209160007,0.021052631578947368,0.09473684210526316,2357.5996098069522,82.852,82.788767,0.6304758192135772
Solar2,8,768,863,2019-01-09T00:00:00,2019-01-09T23:45:00,96,30,0.05,0.05,sum,1.309719432598289,0.004665643893031164,0.8622288565946095,13.234083072916667,20.55449619215283,1.5531484926738734,0.19316821998779174,79.05729299999999,3.005478336842106,32.45922999999999,1.4058013848611248,0.775536831848362,6.045025059766032,0.3876150747919925,4.208721279763798,7.021678876004083,5.0056814056758485,-0.003500000000000003,-30.119363999999997,0.5263157894736842,0.48936170212765956,0.021052631578947368,0.32446477374928223,0.021052631578947368,0.09473684210526316,2229.34755812178,79.02485999999999,79.05729299999999,0.6296684517256466
Solar2,9,864,959,2019-01-10T00:00:00,2019-01-10T23:45:00,96,30,0.05,0.05,sum,2.023567873385333,0.08536766736156941,1.2858484921056175,19.464785364583335,31.204453924187224,1.6031234521051168,0.2574942361028216,90.87423,2.0194899263157895,15.307599999999994,1.2776926643275228,-0.07450192243145759,4.101786732106447,-0.1025591778530336,1.5701560650825195,3.8609781094274656,4.466432892888802,-0.008167000000000035,-12.833333,0.5108695652173914,0.43956043956043955,0.021052631578947368,0.6807675969638187,0.021052631578947368,0.031578947368421054,1391.4286215212733,90.87423,90.869097,0.7384025265416253
Solar2,10,960,1055,2019-01-11T00:00:00,2019-01-11T23:45:00,96,30,0.05,0.05,sum,1.8072179659954306,0.0667146321059971,1.1736274011818133,16.169083562500003,28.599115686029815,1.7687530377213534,0.2526098247422682,94.585877,2.671310789473684,34.051268,1.677360684566222,1.2492933837375917,6.661936638558381,0.472621537220784,9.115032804287397,7.078059110858121,6.327429022622174,0.002566999999999986,-14.097065999999995,0.5212765957446809,0.46236559139784944,0.021052631578947368,0.04768309414813731,0.021052631578947368,0.07368421052631578,2481.124765848634,94.58050999999999,94.585877,0.6766363710156066
Solar2,11,1056,1151,2019-01-12T00:00:00,2019-01-12T23:45:00,96,30,0.05,0.05,sum,1.0431540897517284,0.0,0.6542372275559484,9.629739458333335,16.540486668568214,1.7176463312387986,0.11578512262615306,67.47113,1.502897621052632,25.503563,1.9117972897091804,2.7224450081164795,3.803653119961706,-0.19988686219993562,4.561625216493032,4.784605525448001,2.7064877486459964,-0.0014000000000000123,-8.827934000000003,0.5108695652173914,0.42857142857142855,0.021052631578947368,0.4461631043643209,0.021052631578947368,0.021052631578947368,1302.8209942428798,67.47113,67.415363,0.7384025265416253
